review_id,company,employee_role,employee_detail,review_text,review_date,star_rating,sentiment,annotated,predicted_sentiment
26794182,Cigam Software Corporativo,Analista De Suporte,Ex-funcionário(a),A empresa tem uma gestão que precisa melhorar muito. A visão ainda é muito limitada e o comercial da empresa não é proativo nem busca melhorias para vender.,2016-10-27,3.0,-1,0,2
27344813,Cigam Software Corporativo,Funcionário confidencial,"Ex-funcionário(a), mais de um ano","Ótimos colegas de equipe, ótimo programa de treinamento, horário flexível, café legalzinho, jogatinha de UNO no intervalo, empresa possui carro próprio.",2019-03-28,2.0,1,0,1
27344813,Cigam Software Corporativo,Funcionário confidencial,"Ex-funcionário(a), mais de um ano","Salário a baixo do mercado, muita pressão para entregas, muita cobrança de horas extras (madrugada e finais de semana), coordenação não sabe falar com os funcionários, ambiente de trabalho apertado e desmotivador.",2019-03-28,2.0,-1,0,2
27107150,Cigam Software Corporativo,Executivo De Contas Empresariais,"Ex-funcionário(a), mais de 2 anos",Empresa jovem e com muito foco nas atualizações e inovações. Trata o clienet super bem e foco nos resultados. Aprende com novos funcionarios e são prestativos.,2018-11-25,5.0,1,0,1
27107150,Cigam Software Corporativo,Executivo De Contas Empresariais,"Ex-funcionário(a), mais de 2 anos",Maneira de comissionamento pouco efetivo e sem clareza no ato da contratação. Diretoria muito distante do time regional e modelo de contratação antigo.,2018-11-25,5.0,-1,0,2
27287307,Cigam Software Corporativo,Suporte,"Ex-funcionário(a), mais de 3 anos","Colegas são ótimos, animados e atenciosos. Não há mais pontos positivos, pois todos querem sair da empresa.",2016-02-05,2.0,1,0,1
27287307,Cigam Software Corporativo,Suporte,"Ex-funcionário(a), mais de 3 anos","Não tem gestão, não tem RH eficiente, não tem processos definidos. Empresa porte pequeno com liderança sem estudo e conhecimento na área, querendo centralizar tudo.",2016-02-05,2.0,-1,0,2
26756421,Cigam Software Corporativo,Programador Júnior,"Ex-funcionário(a), mais de um ano","Horário flexível, ótima oportunidade para iniciantes fazem da empresa um bom lugar para adquirir experiência, tanto na parte técnica, quanto na área de negócio.",2016-04-01,4.0,1,0,1
26756421,Cigam Software Corporativo,Programador Júnior,"Ex-funcionário(a), mais de um ano",Falta de plano de carreira e falta de incentivo aos estudos; Desvalorização em termos de salário; Trabalhar com uma tecnologia que só é aproveitada na própria empresa.,2016-04-01,4.0,-1,0,2
27342075,Cigam Software Corporativo,Analista De Educação,"Ex-funcionário(a), mais de 4 anos","Treinamentos e o clima organizacional. A empresa possui bons funcionários, pessoas interessadas. O destaque são a organização administrativa e suporte ao cliente.",2019-03-25,4.0,1,0,1
27342075,Cigam Software Corporativo,Analista De Educação,"Ex-funcionário(a), mais de 4 anos",Despreparo de alguns líderes. Há muito disputa interna e pouca atitude na momento de desligar colaboradores que não produtivos. Valorização apenas de um setor.,2019-03-25,4.0,-1,0,2
27287269,Cigam Software Corporativo,Implementador,Funcionário(a) atual,"remuneração adequada, bons colegas, ambiente confortável, possibilidade de treinamentos e crescimento na empresa",2016-01-20,3.0,1,0,1
27287269,Cigam Software Corporativo,Implementador,Funcionário(a) atual,"linguagem antiga, versões instáveis, dificuldade em sugerir melhorias de sistema, praticamente todas as sugestões de melhoria são cobradas dos clientes fazendo com que o sistema não evolua.",2016-01-20,3.0,-1,0,2
27003517,Cigam Software Corporativo,Recepcionista,"Ex-funcionário(a), mais de 3 anos",A empresa valoriza o funcionário e se preocupa com a qualidade de vida. Também tem uma diretoria acessível e bom ambiente de trabalho. Aberta a negociações,2018-04-16,4.0,1,0,1
27003517,Cigam Software Corporativo,Recepcionista,"Ex-funcionário(a), mais de 3 anos",Na minha época a minha chefia imediata era despreparada para o cargo. Deixava muito a desejar em relação a ajudar o funcionário quando era solicitado.,2018-04-16,4.0,-1,0,2
27153572,Cigam Software Corporativo,Programador,Funcionário(a) atual,"Empresa se importa com o funcionário, e valoriza o comprometimento. Espaço para crescimento e oportunidades internas. Equipe sempre valorizada",2017-04-11,4.0,1,0,1
27153572,Cigam Software Corporativo,Programador,Funcionário(a) atual,"De certa forma, a empresa tem um baixo índice de remuneração, apesar de oferecer diversos benefícios a renda média é baixa, inclusive para pessoas com um bom tempo de casa.",2017-04-11,4.0,-1,0,2
27321000,Cigam Software Corporativo,Consultor,"Ex-funcionário(a), mais de 10 anos","Clima amistoso, possibilidade de crescimento. Empresa familiar, bons benefícios aos funcionários. Liberdade em opiniões. Plano de carreira, empresa de médio porte.",2019-02-20,4.0,1,0,1
27321000,Cigam Software Corporativo,Consultor,"Ex-funcionário(a), mais de 10 anos","Criação de algumas panelas, reconhecimento de algumas pessoas apenas pela amizade. Falta de um refeitório, poucas opções ao redor da empresa para alimentação.",2019-02-20,4.0,-1,0,2
26770042,Cigam Software Corporativo,Implementador,Funcionário(a) atual,"Valorizaçao do funcionário, preocupação com o bem estar, saúde. Avaliam o colaborador pela pessoa e não apenas como numero. Ambiente bom de t",2016-06-28,4.0,1,0,1
26770042,Cigam Software Corporativo,Implementador,Funcionário(a) atual,"Salário baixo, nao há plano de promoção, carreira, não tem expectativa de troca de função, muitas horas de trabalho e muitas viagens a trabalho",2016-06-28,4.0,-1,0,2
27628032,Cigam Software Corporativo,Desenvolvedor De Programas,Funcionário(a) atual,"A empresa oferece horário flexível de uma hora, então o tempo que você chega atrasado no início do dia, pode ser compensado no final do dia.",2019-06-08,3.0,1,0,1
27628032,Cigam Software Corporativo,Desenvolvedor De Programas,Funcionário(a) atual,"Processos internos não seguem uma metodologia regrada, o que vale é a palavra do superior. Possui alta rotatividade, o que dificulta a qualificação das pessoas.",2019-06-08,3.0,-1,0,2
26688355,Cigam Software Corporativo,Funcionário confidencial,Funcionário(a) atual,Boa autonomia para desenvolvimento do trabalho. Oportunidade de se trabalhar com novas tecnologias e soluções inovadoras.,2015-08-05,3.0,1,0,1
26688355,Cigam Software Corporativo,Funcionário confidencial,Funcionário(a) atual,Falta direcionamento. Acho que todos gostam de saber para onde estão indo ou que direção seguir. Não há diálogo entre colaboradores e diretoria.,2015-08-05,3.0,-1,0,2
43710530,Cigam Software Corporativo,Analista de Negócios,"Funcionário(a) atual, mais de 10 anos","Cultura organizacional que coloca o ser humano em primeiro lugar, sejam clientes, parceiros, fornecedores ou funcionários. Flexibilidade e respeito com a vida pessoal das pessoas.",2021-03-09,5.0,1,0,1
43710530,Cigam Software Corporativo,Analista de Negócios,"Funcionário(a) atual, mais de 10 anos","Poucos benefícios monetários. (sem outros contras a digitar, mas o mínimo eram 5 palavras)",2021-03-09,5.0,-1,0,2
27040624,Cigam Software Corporativo,Vendas,Funcionário(a) atual,"Salario é bom, mas podia ser melhor comparado com outras empresas do mesmo setor no País. Boas oportunidades de crescimento e mercado quase sempre em alta",2018-08-15,5.0,1,0,1
27040624,Cigam Software Corporativo,Vendas,Funcionário(a) atual,Marketing pode ser melhorado se comparado aos concorrentes no mercado nacional. Maior abrangencia no mercado internacional de softwares seria muito bom,2018-08-15,5.0,-1,0,2
26604033,Cigam Software Corporativo,Analista De Testes,Funcionário(a) atual,"Ambiente familiar e agradável. Sem uma cobrança chata. Cada um sabe as tarefas que tem de fazer e tem a responsabilidade de cumpri-las, sem a necessidade de uma cobrança a toda hora",2014-12-30,4.0,1,0,1
26604033,Cigam Software Corporativo,Analista De Testes,Funcionário(a) atual,"Muita burocracia para coisas desnecessárias, que faz perder tempo e dinheiro.",2014-12-30,4.0,-1,0,2
26972574,Cigam Software Corporativo,Programador,Funcionário(a) atual,"Ambiente agradável, linguagem de programação muito fácil. horário flexível e férias também.",2018-02-20,5.0,1,0,1
26972574,Cigam Software Corporativo,Programador,Funcionário(a) atual,Salário baixo. algumas pessoas difíceis de lidar. lideranças sem capacitação para função.,2018-02-20,5.0,-1,0,2
38446007,Cigam Software Corporativo,Analista,"Funcionário(a) atual, menos de um ano","Benefícios, horário flexível, VA - VR.",2020-11-17,2.0,1,0,1
38446007,Cigam Software Corporativo,Analista,"Funcionário(a) atual, menos de um ano","Fluxo de trabalho, empresa corta qualquer tipo de gasto, não investe em infraestrutura, tudo reaproveitado, funcionários realiza tarefas que não é da sua área pois a empresa não investe em profissionais para toda as areas que uma empresa necessita",2020-11-17,2.0,-1,0,2
27307697,Cigam Software Corporativo,Gerente De Projetos,Funcionário(a) atual,"Horário Flexível, ambiente descontraído, fácil acesso aos gestores, possibilidade de trabalho remoto, valorização da vida pessoal, benefícios.",2019-02-01,4.0,1,0,1
27307697,Cigam Software Corporativo,Gerente De Projetos,Funcionário(a) atual,A empresa poderia ser mais transparente em algumas situações. Os gestores poderiam se envolver mais em algumas situações. Não há um plano de carreira claro e bem definido.,2019-02-01,4.0,-1,0,2
27321955,Cigam Software Corporativo,Funcionário confidencial,Funcionário(a) atual,"Reconhecimento, horários flexíveis, vale transporte, vale refeição, plano de saúde, seguro de vida, plano dental, empresa pequena e familiar, bem localizada.",2019-02-21,4.0,1,0,1
27321955,Cigam Software Corporativo,Funcionário confidencial,Funcionário(a) atual,"É uma empresa de pequeno porte, portanto em um determinado momento as chances de crescimento profissional assim como cargos se esgotam......",2019-02-21,4.0,-1,0,2
27064446,Cigam Software Corporativo,Analista De Sistemas Desenvolvedor,Funcionário(a) atual,"Valorização do profissional, reconhecimento do resultado, equipe que colabora para melhores entregas. A empresa incentiva a melhoria constante.",2018-09-18,5.0,1,0,1
27064446,Cigam Software Corporativo,Analista De Sistemas Desenvolvedor,Funcionário(a) atual,"Algumas pessoas estão desequilibradas com os propósitos da empresa, as vezes desmotiva . Aprimoramento constante para aprendizado do ERP e mudanças legais.",2018-09-18,5.0,-1,0,2
26659126,Cigam Software Corporativo,Analista De Suporte Técnico,Funcionário(a) atual,Bom ambiente. Bons colegas. A empresa ouve o colaborador.,2015-05-22,3.0,1,0,1
26659126,Cigam Software Corporativo,Analista De Suporte Técnico,Funcionário(a) atual,Bastante exigência e o salário não é o melhor.,2015-05-22,3.0,-1,0,2
29672581,Cigam Software Corporativo,Gerente De Projetos Pleno,"Funcionário(a) atual, mais de 8 anos",O bem estar dos funcionários em primeiro lugar,2019-10-07,4.0,1,0,1
29672581,Cigam Software Corporativo,Gerente De Projetos Pleno,"Funcionário(a) atual, mais de 8 anos",Utilizam soluções caseiras para resolver questões complexas,2019-10-07,4.0,-1,0,2
26744494,Cigam Software Corporativo,Funcionário confidencial,Funcionário(a) atual,Clima de trabalho; proximidade com as lideranças; Possibilidade de crescimento; transparência na comunicação;,2016-01-20,5.0,1,0,1
26744494,Cigam Software Corporativo,Funcionário confidencial,Funcionário(a) atual,"Ambiente físico é um pouco limitado, mas já estão com projeto para construção de uma nova sede. Isso será ótimo!",2016-01-20,5.0,0,1,0
47537507,Cigam Software Corporativo,Diretor De Operações,Funcionário(a) atual,"Relacionamentos abertos e duradouros

Confiança na chefia

Oportunidades constantes

Qualificação disponível

Universidade Corporativa

Benefícios diferenciados",2021-05-27,5.0,1,0,1
47537507,Cigam Software Corporativo,Diretor De Operações,Funcionário(a) atual,Considero que os problemas que encontrei foram prontamente resolvidos.,2021-05-27,5.0,0,1,0
27289725,Cigam Software Corporativo,Analista,Funcionário(a) atual,"Infelizmente não identifiquei nenhum ponto positivo nesta empresa pois foi uma péssima experiência. Por mais que me esforce, não há nada para falar.",2017-10-05,1.0,-1,1,2
27289725,Cigam Software Corporativo,Analista,Funcionário(a) atual,"Desorganizada, muita fofoca interna, funcionários com cargos de ""liderança"" sem a mínima qualificação para tal. Diretoria arrogante e prepotente que humilha os funcionários em reuniões absurdas e grande rotatividade de pessoas.",2017-10-05,1.0,-1,0,2
27658886,Cigam Software Corporativo,Funcionário confidencial,Ex-funcionário(a),Empresa bem conhecida no mercado com projetos bem interessantes,2019-06-27,3.0,1,0,1
27658886,Cigam Software Corporativo,Funcionário confidencial,Ex-funcionário(a),Direção com visão machista acaba dificultando o crescimento das mulheres na empresa em cargos mais técnicos.,2019-06-27,3.0,-1,0,2
26696663,Cigam Software Corporativo,Analista De Testes,Funcionário(a) atual,Ambiente de trabalho Usa metodologias ágeis PPR Possibilidade de trabalho remoto,2015-08-31,4.0,1,0,1
26696663,Cigam Software Corporativo,Analista De Testes,Funcionário(a) atual,Baixo nivel salarial Não há promoção ou aumento de salario por meritocracia.,2015-08-31,4.0,-1,0,2
29216649,Cigam Software Corporativo,Analista De Suporte Júnior,"Funcionário(a) atual, menos de um ano","Empresa organizada e que trata bem os funcionários, com bastante flexibilidade nós horários, bons benefícios",2019-09-13,5.0,1,0,1
29216649,Cigam Software Corporativo,Analista De Suporte Júnior,"Funcionário(a) atual, menos de um ano","Boa remuneração inicial, porém a possibilidade de crescimento poderia ser melhor",2019-09-13,5.0,-1,0,2
41418183,Cigam Software Corporativo,Analista,"Funcionário(a) atual, mais de 3 anos","empresa humana, que cuida de seus colaboradores, ótimos benefícios",2021-01-26,5.0,1,0,1
41418183,Cigam Software Corporativo,Analista,"Funcionário(a) atual, mais de 3 anos",qualquer empresa sempre tem a melhorar. No momento não tenho nada a sugerir,2021-01-26,5.0,0,1,0
46367329,Cigam Software Corporativo,Engenheira,Ex-funcionário(a),Vantagem de o horário de trabalho ser flexivel,2021-05-02,5.0,1,0,1
46367329,Cigam Software Corporativo,Engenheira,Ex-funcionário(a),Pagamento por horas de consultoria oscilava devido a questões de atendimento. o que é normal,2021-05-02,5.0,0,1,0
42392553,Cigam Software Corporativo,Analista De Sistemas Pleno,"Funcionário(a) atual, mais de 5 anos","PPR, evolução de cargo e salário, ambiente de trabalho, equipamentos, home office, liderança, companheirismo, gestão de rh",2021-02-12,5.0,1,0,1
42392553,Cigam Software Corporativo,Analista De Sistemas Pleno,"Funcionário(a) atual, mais de 5 anos",Nenhuma atividade contra a apontar,2021-02-12,5.0,0,1,0
26640999,Cigam Software Corporativo,Analista De Suporte,Funcionário(a) atual,"Treinamentos, comunicação, equipe focada, diretores acessíveis, missão e valores amplamente difundidos.",2015-04-08,5.0,1,0,1
26640999,Cigam Software Corporativo,Analista De Suporte,Funcionário(a) atual,Ainda não encontrei nenhum ponto negativo em que pudesse explanar.,2015-04-08,5.0,0,1,0
32242134,Cigam Software Corporativo,Desenvolvedor Sênior,"Funcionário(a) atual, mais de 5 anos","plano de carreira, bom salário, ótimo ambiente de trabalho...",2020-03-06,5.0,1,0,1
32242134,Cigam Software Corporativo,Desenvolvedor Sênior,"Funcionário(a) atual, mais de 5 anos",tecnologia antiga visual Basic 6,2020-03-06,5.0,-1,0,2
46740436,Cigam Software Corporativo,Funcionário confidencial,Ex-funcionário(a),"- Cultura ágil

- Ambiente colaborativo

- Metodologias de ponta",2021-05-10,5.0,1,0,1
46740436,Cigam Software Corporativo,Funcionário confidencial,Ex-funcionário(a),- Possibilidade de crescimento limitada pelo tamanho da empresa,2021-05-10,5.0,-1,0,2
27066271,Cigam Software Corporativo,Assistente Comercial,Funcionário(a) atual,"ótima para trabalhar, ambiente super agradável, horário bom, salario compativel.",2018-09-20,5.0,1,0,1
27066271,Cigam Software Corporativo,Assistente Comercial,Funcionário(a) atual,nao vejo pontos negativo.,2018-09-20,5.0,0,1,0
32074738,Cigam Software Corporativo,Analista De Sistemas,"Funcionário(a) atual, mais de 8 anos","Ótimo ambiente, profissionais dedicados, metodologia de trabalho está melhorando.",2020-02-26,5.0,1,0,1
32074738,Cigam Software Corporativo,Analista De Sistemas,"Funcionário(a) atual, mais de 8 anos",Rotatividade na empresa está aumentando.,2020-02-26,5.0,-1,0,2
26725099,Cigam Software Corporativo,Analista De Marketing Júnior,Funcionário(a) atual,"Amizade, parceria, colegas, horários flexíveis e disponibilidade de saídas.",2015-11-05,2.0,1,0,1
26725099,Cigam Software Corporativo,Analista De Marketing Júnior,Funcionário(a) atual,"lideranças, gestão, estratégias, visão, missão e valores. falta de transparência",2015-11-05,2.0,-1,0,2
26730929,Cigam Software Corporativo,Programador,Funcionário(a) atual,"Beneficios, metodolgia de desenvolvimento, proximidade com a direção",2015-11-30,3.0,1,0,1
26730929,Cigam Software Corporativo,Programador,Funcionário(a) atual,"Hierarquia de mal definida, faltas de oportunidades de crescimento",2015-11-30,3.0,-1,0,2
26662100,Cigam Software Corporativo,Analista De Suporte,Funcionário(a) atual,"Ambiente agradável, possibilidade de trabalhar em horário flexível",2015-06-02,5.0,1,0,1
26662100,Cigam Software Corporativo,Analista De Suporte,Funcionário(a) atual,Alguns setores trabalham isolados.,2015-06-02,5.0,-1,0,2
26734577,Cigam Software Corporativo,Analista De Suporte,Funcionário(a) atual,"Ótimo ambiente de trabalho, programas de capacitação, vale-refeição justo.",2015-12-29,4.0,1,0,1
26734577,Cigam Software Corporativo,Analista De Suporte,Funcionário(a) atual,"Remuneração baixa, e poderia fornecer plano de saúde integral.",2015-12-29,4.0,-1,0,2
26742060,Cigam Software Corporativo,Consultor De Implementação Pleno,Funcionário(a) atual,Software abrangente em diversos setores industriais e comerciais,2016-01-12,2.0,1,0,1
26742060,Cigam Software Corporativo,Consultor De Implementação Pleno,Funcionário(a) atual,Suporte demorado. Produto com muitos bugs. E promessas de funcionalidades nao cumpridas,2016-01-12,2.0,-1,0,2
45023928,Cigam Software Corporativo,Analista de Suporte Técnico,"Ex-funcionário(a), mais de 3 anos","Ótimo ambiente de trabalho, empresa familiar e com bons beneficios",2021-04-05,5.0,1,0,1
45023928,Cigam Software Corporativo,Analista de Suporte Técnico,"Ex-funcionário(a), mais de 3 anos",Falta de oportunidade de crescimento,2021-04-05,5.0,-1,0,2
45057762,Cigam Software Corporativo,IT Consultant,Funcionário(a) atual,"Ambiente de muito aprendizado, ótima empresa!",2021-04-05,5.0,1,0,1
45057762,Cigam Software Corporativo,IT Consultant,Funcionário(a) atual,Sobrecarga de responsabilidades de diferentes áreas de conhecimento,2021-04-05,5.0,-1,0,2
46310993,Cigam Software Corporativo,Funcionário confidencial,Funcionário(a) atual,"salário em dia, equipe, comprometimento, bom relacionamento",2021-04-30,5.0,1,0,1
46310993,Cigam Software Corporativo,Funcionário confidencial,Funcionário(a) atual,"localização, não tem muitos contras para avaliar",2021-04-30,5.0,0,1,0
31567132,Cigam Software Corporativo,Analista de atendimento,"Funcionário(a) atual, menos de um ano","Pacote de beneficios bom, pet day, boa gestão.",2020-01-29,5.0,1,0,1
31567132,Cigam Software Corporativo,Analista de atendimento,"Funcionário(a) atual, menos de um ano",Nada a mencionar até o memento.,2020-01-29,5.0,0,1,0
28787160,Cigam Software Corporativo,Funcionário confidencial,Funcionário(a) atual,Ótimo ambiente de trabalho.,2019-08-22,4.0,1,0,1
28787160,Cigam Software Corporativo,Funcionário confidencial,Funcionário(a) atual,Má comunicação com Diretores e pouco feedaback.,2019-08-22,4.0,-1,0,2
47033893,Cigam Software Corporativo,Funcionário confidencial,Funcionário(a) atual,"Cultura, pessoas, liderança, ambiente, carater.",2021-05-17,5.0,1,0,1
47033893,Cigam Software Corporativo,Funcionário confidencial,Funcionário(a) atual,"Tamanho, plataforma, design, diretores, clientes.",2021-05-17,5.0,-1,0,2
41081207,Cigam Software Corporativo,Desenvolvedor.NET,"Ex-funcionário(a), menos de um ano",Plano de saúde e infraestrutura para o setor do produto,2021-01-20,1.0,1,0,1
41081207,Cigam Software Corporativo,Desenvolvedor.NET,"Ex-funcionário(a), menos de um ano","Salários incrivelmente baixos

Baixa valorização de profissionais(só te valorizam na hora da tua saída)

A empresa é dividida pela diretoria em duas criando intrigas entre o setor de produto e o resto da empresa",2021-01-20,1.0,-1,0,2
40204515,Cigam Software Corporativo,Analista De Suporte,"Funcionário(a) atual, mais de um ano","Disponibiliza home office, plano de saúde Unimed",2021-01-06,1.0,1,0,1
40204515,Cigam Software Corporativo,Analista De Suporte,"Funcionário(a) atual, mais de um ano","Não há crescimento na empresa, salários baixos, desvios de função, vale alimentação baixo",2021-01-06,1.0,-1,0,2
26979558,Cigam Software Corporativo,Funcionário confidencial,Ex-funcionário(a),"Dentro das normas básicas de um ambiente de trabalho, espaço bom, colegas de trabalho sociáveis e prestativos, material de apoio adequado, etc!",2018-03-05,1.0,1,0,1
26979558,Cigam Software Corporativo,Funcionário confidencial,Ex-funcionário(a),"Nada de liderança dos donos e muito menos dos supervisores, não incentivam crescimento, imposição de regras inúteis, funções e tarefas inadequadas ao cargo, querem mais do que pagam... Não são bons ouvintes, focam naquilo que beneficiam aos donos e não a empresa como um todo! Infelizmente, não existe diálogo de parceria, é o tipo de empresa que o dono manda e o funcionário se obriga a fazer, mesmo não sendo adequado ao ambiente e a todos envolvidos.",2018-03-05,1.0,-1,0,2
26771087,Cigam Software Corporativo,Funcionário confidencial,Funcionário(a) atual,Ótimo ambiente de trabalho. Colegas que se ajudam. Empresa possui benefícios internos muito bons que caracteriza a preocupação com o bem estar dos funcionários.,2016-07-05,3.0,1,0,1
26771087,Cigam Software Corporativo,Funcionário confidencial,Funcionário(a) atual,"Desvalorização dos profissionais de desenvolvimento. Falta de feedbacks das gerências. Plano de carreira não é muito bem estruturado. Além disso, cargos de grande responsabilidade por vezes são ocupados por pessoas sem qualificação adequada.",2016-07-05,3.0,-1,0,2
26647666,Cigam Software Corporativo,Funcionário confidencial,Funcionário(a) atual,"Empresa familiar, proximidade da diretoria",2015-04-18,3.0,1,0,1
26647666,Cigam Software Corporativo,Funcionário confidencial,Funcionário(a) atual,"Falta de organização, planejamento e comprometimento, visão.",2015-04-18,3.0,-1,0,2
26719159,Cigam Software Corporativo,Funcionário confidencial,Funcionário(a) atual,"Ambiente de trabalho, liberdade de expressão, todos ajudam a todos independente do setor",2015-11-01,2.0,1,0,1
26719159,Cigam Software Corporativo,Funcionário confidencial,Funcionário(a) atual,salário baixo e existem muitas promessas não cumpridas isso desmotiva o colaborador,2015-11-01,2.0,-1,0,2
68294712,Coplan Consultoria e Planejamento,Analista Fiscal,"Funcionário(a) atual, mais de 3 anos","Excelente empresa, que motiva não somente o crescimento dos clientes, como também dos próprios funcionários.

Preza pela transparência, ética e senso de justiça, fornecendo soluções inovadoras na área contábil.",2022-08-24,5.0,1,0,1
68294712,Coplan Consultoria e Planejamento,Analista Fiscal,"Funcionário(a) atual, mais de 3 anos","Não se aplica, embora a empresa se mantém em constante processo de melhoria.",2022-08-24,5.0,0,1,2
84720071,Coplan Consultoria e Planejamento,Técnico Em Suporte Técnico Pleno,Funcionário(a) atual,"Introdução
Aperfeiçoamento
Constância
Dinamismo
Novidade ",2024-02-25,3.0,1,0,1
84720071,Coplan Consultoria e Planejamento,Técnico Em Suporte Técnico Pleno,Funcionário(a) atual,"Desorganização
Infraestrutura
Equipamentos
Diárias
Salário
Recursos
",2024-02-25,3.0,-1,0,2
58505865,Coplan Consultoria e Planejamento,Suporte técnico,"Ex-funcionário(a), menos de um ano","Estrutura boa, estacionamento, café da manhã.",2022-01-25,2.0,1,0,1
58505865,Coplan Consultoria e Planejamento,Suporte técnico,"Ex-funcionário(a), menos de um ano","Coplan Soluções Tecnológicas



Trabalhei na empresa por um período e tive péssima experiência como suporte Técnico. Sistema muito difícil para trabalhar, 80% dos atendimentos são erros no sistema, clientes todos bravos e insatisfeitos. Você não recebe treinamento e é cobrado como se soubesse de tudo. As demandas passadas pelos clientes nunca são entregue no prazo vc precisa se desdobrar para atender 10 chats, ligações a cada 5min, com um tempo de resposta no chat, recomendado pelo dono de 3min.. A cada situação vc precisa de no mínimo 10min de analise, para conseguir solucionar.. Setor de RH, panela entre lider, gerente e analistas.

Facilmente vc desenvolve uma sindrome de bournout",2022-01-25,2.0,-1,0,2
68285230,Coplan Consultoria e Planejamento,Auxiliar De Departamento Pessoal,"Funcionário(a) atual, menos de um ano","Comprometida com os colaboradores, a gestão acompanha de perto o desenvolvimento dos colaboradores, e dá diversas oportunidades de crescimento.",2022-08-24,5.0,1,0,1
68285230,Coplan Consultoria e Planejamento,Auxiliar De Departamento Pessoal,"Funcionário(a) atual, menos de um ano",Não existe o trabalho hibrido.,2022-08-24,5.0,-1,0,2
68285180,Coplan Consultoria e Planejamento,Assistente,"Funcionário(a) atual, menos de um ano","Ótima empresa para trabalhar, gestão perfeita e com excelentes benefícios.",2022-08-24,5.0,1,0,1
68285180,Coplan Consultoria e Planejamento,Assistente,"Funcionário(a) atual, menos de um ano",O que falta é o sistema de trabalho hibrido.,2022-08-24,5.0,-1,0,2
68285262,Coplan Consultoria e Planejamento,Analista De Departamento Pessoal,"Funcionário(a) atual, menos de um ano",Benefícios e oportunidade de crescimento.,2022-08-24,5.0,1,0,1
68285262,Coplan Consultoria e Planejamento,Analista De Departamento Pessoal,"Funcionário(a) atual, menos de um ano",Não tem jornada em sistema híbrido.,2022-08-24,5.0,-1,0,2
68285049,Coplan Consultoria e Planejamento,Assistente De Departamento Pessoal (DP),"Funcionário(a) atual, menos de um ano",Empresa com grande oportunidade de crescimento e desenvolvimento pessoal.,2022-08-24,5.0,1,0,1
68285049,Coplan Consultoria e Planejamento,Assistente De Departamento Pessoal (DP),"Funcionário(a) atual, menos de um ano",Não possui sistema híbrido/home office,2022-08-24,5.0,-1,0,2
26787293,Coplan Consultoria e Planejamento,Analista De Negócios,Funcionário(a) atual,"Pontos Positivos, Boa Localização, Preço competitivo, bom ambiente de trabalho saudável, oportunidade de se trabalhar com novas tecnologias, baixa pressão e liberdade para desenvolver meu trabalho.",2016-09-23,5.0,1,0,1
26787293,Coplan Consultoria e Planejamento,Analista De Negócios,Funcionário(a) atual,"Bom em uma empresa você vai ter que ver varios pontos , entre eles o tanto de capital para você envestir em rendimentos , os pontos fortes são que uma empresa se envestir com conciencia, não precisa de muitas pessoas mas depende do tamanho da empresa, se você quer ir bem invista com sabedoria e pense sempre no futuro da empresa.",2016-09-23,5.0,0,1,0
26734516,Coplan Consultoria e Planejamento,Funcionário confidencial,Ex-funcionário(a),"O ambiente de trabalho agradável, a diretoria é bem amistosa e não medem esforços para ajudar os funcionários pessoalmente.",2015-12-29,3.0,1,0,1
26734516,Coplan Consultoria e Planejamento,Funcionário confidencial,Ex-funcionário(a),"A diretoria é bem desconfiada dos funcionários e isso acaba trazendo um pouco de desconforto na hora de trabalhar. Falta liberdade para o funcionário desenvolver os projetos, pois existe muito pressão em termos de prazo, prejudicando a qualidade dos projetos e qualidade de vida do funcionário.",2015-12-29,3.0,-1,0,2
31361563,Coplan Consultoria e Planejamento,Funcionário confidencial,Funcionário(a) atual,"A empresa investe em treinamento, qualificação, aprendi muito na empresa.",2020-01-18,3.0,1,0,1
31361563,Coplan Consultoria e Planejamento,Funcionário confidencial,Funcionário(a) atual,"Falta de oportunidade de crescimento, plano de cargos e salários não é bem estruturado.",2020-01-18,3.0,-1,0,2
46293138,Coplan Consultoria e Planejamento,Desenvolvedor Genexus,Funcionário(a) atual,"Liberdade para trabalhar(sem pressão), equipe que se ajuda e bem flexível em questões de horários para resolver assuntos pessoais.",2021-04-30,4.0,1,0,1
46293138,Coplan Consultoria e Planejamento,Desenvolvedor Genexus,Funcionário(a) atual,"As vezes peca na organização dos projetos e não deixa claro ou não tem um plano de carreira bem definido, desmotivando os funcionários pela dificuldade de progressão.",2021-04-30,4.0,-1,0,2
35293143,Coplan Consultoria e Planejamento,Assistente De Recursos Humanos (RH),Funcionário(a) atual,"Empresa em constante aperfeiçoamento que busca a excelência em seu nicho de mercado, incentiva o estudo e trabalha o desenvolvimento humano",2020-08-26,4.0,1,0,1
35293143,Coplan Consultoria e Planejamento,Assistente De Recursos Humanos (RH),Funcionário(a) atual,Nada a declarar sobre contras,2020-08-26,4.0,0,1,0
26691094,Coplan Consultoria e Planejamento,Almoxarife,Funcionário(a) atual,"Pagamentos em dia, e o plano de saúde",2015-08-18,3.0,1,0,1
26691094,Coplan Consultoria e Planejamento,Almoxarife,Funcionário(a) atual,"Carga horária muito grande, e no almoço não dá pra almoçar",2015-08-18,3.0,-1,0,2
